12872	-2972	11660	251	-9079	1305
14124	-3024	9792	-5267	-9008	268
15512	-2736	7880	-1373	-4136	-1508
16344	-2684	6424	-551	-3373	2436
15092	-1996	4728	-6459	-12476	-7656
17128	-428	2264	-2161	-3770	-341
16648	-940	2060	445	-44	1572
16224	-348	1844	430	185	710
16992	516	1288	-2104	-854	2037
16416	164	1308	-2239	-504	787
16184	676	932	-889	692	-234
16796	304	804	-357	15	284
17300	-56	948	-483	280	1014
16924	540	852	-329	564	771
17108	512	1208	-372	1047	-138
17080	84	2384	-290	6603	1806
16916	88	3248	-430	796	1419
16440	-104	3444	-809	259	302
16964	-312	3680	-569	966	1005
16820	-140	3580	-678	1000	2522
16284	-568	3764	-675	1171	1275
16232	-292	4664	55	4070	-127
15760	-436	6884	-1210	4984	172
15320	-360	8156	-139	6185	324
14760	300	8588	-1008	5816	235
13944	984	12824	-6471	14674	-3655
9904	400	13764	-1852	7498	680
9128	-64	14956	2744	6571	482
6944	1412	15588	7117	8728	1561
4092	1852	16532	7353	4826	-3939
3844	3552	17944	601	8888	-5366
1388	2776	16960	-1968	2596	-2184
1400	3476	17444	6593	4889	8763
1052	4088	16868	1647	1469	659
988	1024	17288	-7878	-3151	1548
1776	2700	17452	-5711	1035	2132
768	640	17376	-11475	-2694	4193
2124	592	17856	-3221	-5339	-1605
2204	-24	18480	4634	3356	872
1132	836	16952	-107	6646	3027
-2652	72	17088	2163	13162	-3604
-4596	-328	17224	2354	-12919	-16113
-532	92	17220	2223	-16067	-2705
932	808	16112	1517	4783	3975
-440	768	17484	1742	-75	6679
-136	1208	18264	186	53	2584
88	-344	19056	1647	1968	3059
1492	1076	17228	5698	829	2735
1836	5240	15484	5301	4337	6140
-700	5472	21672	8185	19506	804
1200	1656	17244	5300	-2086	9659
932	-48	15492	-1636	1150	-3025
1656	-288	17564	4297	3639	2837
1304	1632	16496	3707	-1819	-302
1688	2992	17328	1777	201	-1235
1496	1956	17536	4421	366	581
1652	1988	17992	2061	656	2187
1548	1704	18168	-949	-77	365
1632	2236	17540	-367	40	-1969
1500	2228	17308	-862	261	-1889
1792	1532	17316	2575	770	183
1712	1692	17340	-88	1321	-3005
1568	1032	16596	-2660	-1592	-22980
5452	1128	16700	-2195	-7425	-17031
5764	3064	16152	-1211	3072	-9026
5544	2928	17448	-1585	10180	-6391
4748	3764	16560	-591	2885	-1024
4724	3288	16684	2180	5322	7632
3240	3500	17252	2644	11351	16528
1552	2508	18292	-129	3901	12360
1216	2832	17888	1137	3139	10913
1548	4044	17168	1230	-431	8387
2176	3624	17156	11865	-1807	10667
3816	4608	16372	-161	353	6479
3464	3976	17084	753	1726	7513
3184	4164	16932	-520	1597	4887
3424	3628	16568	-3560	811	3463
2880	2400	16528	-9410	3399	-4931
2420	-116	16520	-4272	947	-4149
280	-1312	17132	-3244	2317	-15677
912	-1864	18772	-5002	-2742	-2759
2288	-620	19072	-2805	-2817	-10489
6036	1468	16340	-2142	-14859	2756
1204	3032	18880	6785	26188	15562
-876	5164	17256	-3168	-10878	-1031
-3548	3504	17320	-961	143	-169
-2948	3688	18800	11	1054	5140
-2676	3280	17220	-1022	-421	1075
-1584	1240	16944	2835	-8925	3501
-284	1488	18044	876	-2897	2539
-192	1012	17504	-2550	-1336	2728
856	1876	17956	1543	-3917	7198
1300	1136	17660	-2298	588	424
1264	1008	16764	4731	-287	2141
936	456	17904	-4999	3795	302
932	704	17236	-761	281	243
640	644	17580	-2980	1745	-192
540	96	17528	122	-6	1720
1324	464	17812	-3489	-225	4795
1512	488	17380	287	-296	2916
2240	708	17176	-2148	2657	4354
1492	1496	17072	5221	474	10418
1160	2280	17376	3027	2506	7134
1476	3776	16908	324	-2281	-3256
1348	3524	16696	159	-1166	2681
1564	3372	17616	-1267	401	727
2612	3104	17304	607	-770	3398
1520	3536	17780	-588	2994	1469
1156	3728	17916	683	-3525	2583
1932	4132	16920	1944	-5338	6258
2696	4152	16964	-1193	2459	-1545
2040	3916	17152	-171	-1113	1146
2328	3832	16608	-644	889	223
1856	3260	15964	-1665	3556	-742
652	3116	16656	17	448	-96
1344	3040	16200	-434	-173	727
1044	3392	16644	-539	849	481
1212	3744	17500	-1051	2297	295
676	3488	17228	-135	-759	812
740	3440	16996	-105	692	265
1388	3552	17268	-243	528	175
656	3392	17336	-769	1801	-257
600	3252	17088	-651	1362	-174
556	3464	17432	-477	975	160
872	3652	17580	-468	-740	707
912	3472	17432	-1118	-1390	-341
1040	3148	17064	-1638	112	-3317
1060	2240	16896	-4072	3327	-5355
680	1224	16996	-7783	-610	-4265
996	188	17404	-2019	-1125	2593
956	352	17904	-1441	-1374	2291
1200	16	17524	-1303	390	627
2632	296	18000	-3550	2978	-4749
2644	-500	17044	-5021	-1312	-4709
3080	260	17636	-13	-447	1331
3512	144	17168	1554	-284	7316
3688	416	16788	-562	2086	3726
4876	868	17736	-607	1979	10325
3524	328	17256	-746	2607	-192
3744	-20	17180	-1060	955	-1213
3748	176	17136	-829	139	-1024
4268	356	17236	-145	-1286	58
4284	60	17288	48	405	2961
3944	228	17312	-595	7	-397
3908	324	16976	-479	-249	-140
4272	96	17392	216	3939	1666
2064	364	17332	276	984	1711
1800	448	17252	-429	-885	-107
2896	612	17312	-31	-4784	-620
2796	124	17088	-479	-2901	1309
2604	568	17232	-444	-236	2036
1624	36	17496	-154	-3402	-617
1300	-80	17308	-308	-1643	846
1004	224	17324	-309	-6071	-10920
1072	-1116	18100	-351	4753	-22226
4132	-2108	17212	-7006	-4091	-9913
5076	-2480	16108	9870	228	-5670
5684	-1064	17032	15659	475	4281
5608	2132	16376	8368	1906	6927
4248	2676	16604	2307	-141	5016
5840	3624	16496	6119	5224	-4472
4752	4012	16156	-522	-3047	-3113
5064	4652	16192	2202	2358	-282
4436	4540	16896	272	312	222
4628	4752	16480	898	6586	263
2808	4080	17292	-15076	1632	-6484
1552	532	16936	-5811	6130	-17053
88	-916	18744	4265	3242	-3059
-508	972	16828	2266	3095	301
-88	-2912	17100	-2354	-2519	-2304
-708	-1144	16620	7480	-3726	7091
1160	2284	17436	-2074	-2674	8442
3012	3124	17236	10731	534	18448
2388	5560	17080	8133	4389	11929
1544	6756	16172	-8435	10768	-3905
-672	5624	17344	-21935	1638	-12543
-1144	2492	17336	-2878	1125	-11863
-2076	2936	17412	2787	-835	-21939
-1488	2936	16496	-605	-719	-8635
-2216	3116	17792	2374	2504	-6367
-2104	1176	17228	-390	41	1131
-2120	-396	17268	1341	699	3557
-2164	-84	16752	734	-150	8378
-1620	136	17216	-4289	-355	5853
-1472	-444	16740	-202	-625	13942
-460	168	16516	7620	3601	16882
-420	5064	16240	4495	4822	16258
-328	5620	15912	326	3022	8154
-160	7932	15412	-1501	4510	981
-536	6364	16304	-315	-1521	2112
376	5912	16356	-2824	-4800	-4648
988	4172	15444	-21	-7789	-1106
1160	3768	17496	-6323	-3083	-4663
1116	1872	18048	-12214	1134	-2909
1004	-896	17940	-6690	2468	-3296
1232	-1640	17572	-341	-1960	8890
2048	-2076	18060	879	-3746	11208
32	-652	17376	4150	2805	17160
1288	-972	17356	147	2595	-32
1012	-1080	17416	160	1007	2233
1140	-460	17576	-763	1373	-1510
1328	-480	17472	-864	2263	-1435
1604	-312	17540	-806	2710	-513
1248	-540	17392	-58	-1193	-200
1356	-484	17572	-754	944	-1286
1492	-332	17400	-363	-128	-1755
1716	-316	17496	-830	1802	-1660
1436	-452	17512	-510	193	-1618
1960	-360	17584	-110	-244	-106
1860	-288	17544	-1006	1620	-1415
2172	-144	17900	608	1775	-7619
2284	-952	18028	-1090	70	-5411
2420	-1744	17140	124	-1299	-2831
2424	-2052	16784	1880	-1672	-1433
2256	-2308	16552	1548	-1799	-5293
3636	-1292	17124	1649	-120	-2591
-652	2972	21012	32767	32616	15824
-156	6548	17196	4955	4531	-236
-2800	7724	16856	-3627	-1069	-11051
556	2128	18072	-10371	-3125	-11540
-380	1920	16744	-1778	28	-85
116	1552	17260	-363	-372	3739
-916	1252	18088	-1851	9174	2399
-4056	380	16984	-2171	7214	1219
-1400	1172	16500	9267	-6219	4434
1200	3584	16436	6611	-13196	4440
5948	5404	12748	-4151	-4282	328
5192	3268	17996	-12709	-1314	-1003
5960	224	19428	-2958	2011	-1772
5920	-448	21720	-1680	643	-3508
3056	548	13992	3870	3715	-2334
3272	2776	14796	-291	240	153
2860	888	15976	1576	-966	1542
4184	928	18644	-1468	-783	1025
3672	412	18204	2124	886	481
3020	2180	14404	2205	530	604
5364	-520	29132	-5029	4619	-1501
4112	-56	15432	8728	3878	-2161
2588	1544	14888	-908	1230	246
3680	640	17316	-2634	-438	767
3592	316	17504	-962	-423	576
3524	200	17380	153	2	713
3800	672	16924	-896	304	124
1680	-3860	17340	-32768	20367	-32768
1252	-7792	15852	-14370	2362	-3292
1096	-8268	16164	32767	-2347	11186
796	-84	17384	-12075	1175	-8042
836	-4500	17432	974	-427	2993
664	-5516	17488	-4669	686	411
788	-3744	18092	31245	-773	3630
2260	4684	17452	-12297	-1320	-2521
956	5196	16760	3159	1004	1539
1756	-780	15988	-15147	726	3547
824	-568	17500	-141	-77	1071
1032	-692	17336	-2042	561	-302
1008	-124	17312	2527	-127	1060
-6092	9340	18060	32767	6284	1381
652	10124	15860	6181	1356	3641
396	5396	17544	-27489	-2347	2183
2468	1512	17892	-3493	-1918	-249
1532	984	17392	-1386	229	-338
1840	988	16964	-1987	410	-466
1960	1944	17508	32767	143	-2496
2320	7652	13832	1903	1086	3783
2328	2352	15636	-28525	1025	1734
1240	2112	17856	5057	-461	2432
1452	1608	17120	-1682	641	570
1708	1400	16132	7527	-179	2385
1216	4328	16684	7591	-217	1190
1936	5656	16756	7700	211	1054
916	9560	15180	14320	1361	-985
284	13524	12876	102	1039	-118
1112	11436	12520	-2631	-83	-712
384	11884	12740	-12799	-1697	-3340
692	10640	13308	577	451	489
768	10528	13864	-4440	368	115
1848	9884	13068	9592	4869	11758
124	12340	17092	-9418	2488	548
-784	9960	17100	-11027	2796	142
804	8064	17692	-2982	-1016	70
-2420	6884	16232	377	-13965	12502
4604	6732	15384	7553	-5570	5668
3508	3948	15752	-15753	-4758	-9823
5124	4140	15720	102	-3251	-5220
5664	4992	15212	7541	132	526
2004	4756	19488	-3450	25230	1930
-392	5768	17336	6114	1009	-1619
524	4396	16288	1006	-54	379
8	4436	17148	2767	930	226
-564	4952	16796	3631	464	1130
12	4212	16804	-492	56	-433
-40	4752	16492	1855	-29	907
36	3880	17004	392	504	241
-4	4600	16632	1421	310	1008
